id,title,original_title,status,release_date,company,revenue,budget,adult,belongs_to_collection,original_language,popularity,country,runtime,spoken_languages,tagline,video,vote_average,vote_count
63020,The Perez Family,The Perez Family,Released,1995-05-12,Geffen Pictures,2832826.0,11000000,False,False,en,1.4335440000000002,IE,113.0,1,"On the way to finding a family, she found love.",False,6.6,9.0
680,Pulp Fiction,Pulp Fiction,Released,1994-09-10,Touchstone Pictures,213928762.0,8000000,False,False,en,140.95023600000002,JP,154.0,3,Just because you are a character doesn't mean you have character.,False,8.3,8670.0
41478,Panther,Panther,Released,1995-11-10,Universal Pictures,6834525.0,0,False,False,en,7.1601490000000005,US,124.0,1,The People Called Them Heroes. The F.B.I. Called Them Public Enemy Number One.,False,6.4,6.0
25296,Pushing Hands,Pushing Hands,Released,1992-02-01,Northern Lights Entertainment,152322.0,400000,False,False,zh,1.638622,US,105.0,2,,False,6.1,9.0
40156,Priest,Priest,Released,1994-01-01,Lucasfilm,4176932.0,0,False,False,en,1.881932,US,98.0,1,"In a world of rituals, in a place of secrets, a man must choose between keeping the faith and exposing the truth.",False,6.4,32.0
12106,The Quick and the Dead,The Quick and the Dead,Released,1995-02-09,Bedford Falls Productions,18552460.0,32000000,False,False,en,7.54701,US,107.0,1,Think you are quick enough?,False,6.2,431.0
161495,Roommates,Roommates,Released,1995-03-01,TriStar Pictures,12400000.0,22000000,False,False,sv,3.395867,US,108.0,1,,False,6.4,7.0
3586,Prêt-à-Porter,Prêt-à-Porter,Released,1994-12-23,Pangaea,11300653.0,15000000,False,False,en,6.2594330000000005,US,133.0,5,"At the world's hottest fashion show, there's been a murder and now everyone's a suspect. If you've got something to hide, you'll need something to wear.",False,5.3,33.0
22586,The Swan Princess,The Swan Princess,Released,1994-11-18,Wolper Organization,9771658.0,35000000,False,True,en,8.910461999999999,US,89.0,1,An enchanting classic destined to capture your heart and free your spirit.,False,6.5,251.0
2636,The Specialist,The Specialist,Released,1994-10-07,Twentieth Century Fox Film Corporation,170362582.0,45000000,False,False,en,10.388183,AU,110.0,1,The government taught him to kill. Now he's using his skills to help a woman seek revenge against the Miami underworld.,False,5.5,317.0
2164,Stargate,Stargate,Released,1994-10-27,Egg Pictures,196567262.0,55000000,False,False,en,13.328923999999999,FR,121.0,3,It will take you a million light years from home. But will it bring you back?,False,6.8,942.0
11395,The Santa Clause,The Santa Clause,Released,1994-11-10,PolyGram Filmed Entertainment,189833357.0,22000000,False,True,en,9.665424,US,97.0,1,What if your dad was Santa Claus?,False,6.3,501.0
278,The Shawshank Redemption,The Shawshank Redemption,Released,1994-09-23,Regency Enterprises,28341469.0,25000000,False,False,en,51.645403,US,142.0,1,Fear can hold you prisoner. Hope can set you free.,False,8.5,8358.0
87078,Suture,Suture,Released,1993-09-14,Ixtlan,102780.0,0,False,False,en,1.298224,US,96.0,1,A thriller where nothing is black and white.,False,6.0,7.0
9067,Tank Girl,Tank Girl,Released,1995-03-31,New Zealand On Air,4064495.0,25000000,False,False,en,7.602086999999999,US,98.0,1,"In 2033, justice rides a tank and wears lip gloss.",False,5.5,140.0
193,Star Trek: Generations,Star Trek: Generations,Released,1994-11-17,Punch Productions,120000000.0,38000000,False,True,en,8.105708,US,118.0,1,Boldly go.,False,6.4,461.0
25066,Tales from the Hood,Tales from the Hood,Released,1995-05-24,Warner Bros.,12000000.0,6000000,False,False,en,2.86007,GB,98.0,1,Chill or be Chilled,False,5.4,33.0
11381,Tommy Boy,Tommy Boy,Released,1995-03-31,Gaumont,32648673.0,0,False,False,en,11.971318,US,97.0,1,"If at first you don't succeed, lower your standards.",False,6.8,321.0
1587,What's Eating Gilbert Grape,What's Eating Gilbert Grape,Released,1993-12-17,Jersey Films,10032765.0,11000000,False,False,en,10.3919,US,118.0,1,A film about the love you find...In the last place you look.,False,7.5,943.0
9271,Virtuosity,Virtuosity,Released,1995-08-04,Polygram Filmed Entertainment,24048000.0,30000000,False,False,en,5.1883989999999995,US,106.0,1,Justice needs a new program.,False,5.4,163.0
2064,While You Were Sleeping,While You Were Sleeping,Released,1995-04-21,Gramercy Pictures (I),182057016.0,17000000,False,False,en,15.783615,AU,103.0,1,A story about love at second sight.,False,6.5,340.0
60855,Double Happiness,Double Happiness,Released,1994-09-07,Ang Lee Productions,759393.0,0,False,False,en,0.372239,US,87.0,2,You've got one life to live. What's it gonna be?,False,5.5,2.0
236,Muriel's Wedding,Muriel's Wedding,Released,1994-09-29,BBC Films,15119639.0,3000000,False,False,en,5.254847,US,106.0,1,Success is the best revenge.,False,6.9,104.0
3049,Ace Ventura: Pet Detective,Ace Ventura: Pet Detective,Released,1994-02-04,Miramax,107217396.0,15000000,False,True,en,11.247957000000001,HK,86.0,1,"He's the best there is! (Actually, he's the only one there is.)",False,6.4,1684.0
2759,"The Adventures of Priscilla, Queen of the Desert","The Adventures of Priscilla, Queen of the Desert",Released,1994-05-31,TriStar Pictures,11220670.0,0,False,False,en,8.328596000000001,GB,104.0,1,She's back... Looking as gorgeous and outrageous as ever in a brand new frock.,False,7.2,174.0
10497,Bitter Moon,Bitter Moon,Released,1992-09-02,Interscope Communications,1862805.0,5000000,False,False,en,11.298195,US,139.0,2,A kinky voyage with a full head of steam.,False,7.0,115.0
9331,Clear and Present Danger,Clear and Present Danger,Released,1994-08-03,Miramax Films,215887717.0,62000000,False,True,en,7.5132449999999995,US,141.0,1,The war of drugs would lead him to the war of power.,False,6.4,390.0
10731,The Client,The Client,Released,1994-07-20,Rich Animation Studios,117615211.0,45000000,False,False,en,15.263829000000001,US,119.0,1,A district attorney out for a conviction. A new lawyer out of her league. A young boy who knew too much.,False,6.4,287.0
9495,The Crow,The Crow,Released,1994-05-11,Iguana Producciones,94000000.0,15000000,False,True,en,15.799335999999998,US,102.0,1,Real love is forever.,False,7.3,980.0
29973,Cobb,Cobb,Released,1994-12-02,Centropolis Entertainment,1007583.0,0,False,False,en,2.5833630000000003,AT,128.0,1,Everyone hated this baseball legend. And he loved it.,False,6.1,29.0
888,The Flintstones,The Flintstones,Released,1994-05-26,StudioCanal,341631208.0,46000000,False,True,en,15.019585999999999,US,91.0,1,Yabba-Dabba-Doo!,False,5.0,559.0
13,Forrest Gump,Forrest Gump,Released,1994-07-06,Carolco Entertainment,677945399.0,55000000,False,False,en,48.307194,US,142.0,1,"The world will never be the same, once you've seen it through the eyes of Forrest Gump.",False,8.2,8147.0
712,Four Weddings and a Funeral,Four Weddings and a Funeral,Released,1994-03-09,Walt Disney Pictures,254700832.0,6000000,False,False,en,8.990345,US,117.0,1,Five good reasons to stay single.,False,6.6,654.0
16295,Higher Learning,Higher Learning,Released,1995-01-11,Hollywood Pictures,38290723.0,0,False,False,en,7.817811,US,127.0,1,,False,6.4,49.0
48992,I Like It Like That,I Like It Like That,Released,1994-10-14,Castle Rock Entertainment,1777020.0,0,False,False,en,0.28929499999999997,US,104.0,2,"For Lisette, everyday has become independence day.",False,6.3,4.0
10879,I Love Trouble,I Love Trouble,Released,1994-06-29,Warner Bros.,61947267.0,45000000,False,False,en,3.570874,US,123.0,2,Romance Was Never More Dangerous!,False,5.3,41.0
41647,"The Wonderful, Horrible Life of Leni Riefenstahl",Die Macht der Bilder: Leni Riefenstahl,Released,1993-09-11,Paramount Pictures,449707.0,0,False,False,en,0.5688840000000001,FR,180.0,1,,False,7.3,5.0
8587,The Lion King,The Lion King,Released,1994-06-23,40 Acres & A Mule Filmworks,788241776.0,45000000,False,True,en,21.605760999999998,US,89.0,1,Life's greatest adventure is finding your place in the Circle of Life.,False,8.0,5520.0
1689,Little Buddha,Little Buddha,Released,1993-12-01,Savoy Pictures,4858139.0,35000000,False,False,en,5.681522,GB,140.0,1,A magical journey to a place where the past and present meet,False,6.0,76.0
11596,New Nightmare,New Nightmare,Released,1994-10-13,Paramount Pictures,18090181.0,14000000,False,True,en,9.860522,US,112.0,1,"One, Two, Freddy's coming for you...",False,6.4,297.0
854,The Mask,The Mask,Released,1994-07-29,Paramount Pictures,351583407.0,23000000,False,True,en,14.134879999999999,GB,101.0,2,From zero to hero.,False,6.6,2550.0
36593,The Naked Gun 33⅓: The Final Insult,The Naked Gun 33⅓: The Final Insult,Released,1994-03-18,Hollywood Pictures,51132598.0,30000000,False,True,en,10.587232,US,83.0,1,"A Mad Bomber is on the Loose, and If Anyone Can Stop Him....So Can Frank!",False,6.4,535.0
2788,Reality Bites,Reality Bites,Released,1994-02-18,Téléfilm Canada,20079850.0,11500000,False,False,en,6.5145919999999995,US,99.0,1,A comedy about love in the '90s,False,6.5,180.0
10427,Red Rock West,Red Rock West,Released,1993-07-08,First Generation Films,2000000.0,8000000,False,False,en,5.137903,US,98.0,1,Where nothing is as it seems.,False,6.4,71.0
1637,Speed,Speed,Released,1994-06-09,Film Victoria,350448145.0,30000000,False,True,en,10.859292,US,116.0,1,Get ready for rush hour,False,6.8,1814.0
8831,Timecop,Timecop,Released,1994-09-15,Warner Bros.,101646581.0,27000000,False,True,en,8.907074,US,99.0,1,They killed his wife ten years ago. There's still time to save her. Murder is forever... until now.,False,5.5,288.0
36955,True Lies,True Lies,Released,1994-07-14,Morgan Creek Productions,378882411.0,115000000,False,False,en,11.396099000000001,US,141.0,4,"When he said I do, he never said what he did.",False,6.8,1138.0
10449,When a Man Loves a Woman,When a Man Loves a Woman,Released,1994-04-29,PolyGram Filmed Entertainment,50021959.0,0,False,False,en,4.322544000000001,US,126.0,3,Through the good times. Through the bad times. When a Man Loves a Woman it's for all times.,False,6.0,71.0
12160,Wyatt Earp,Wyatt Earp,Released,1994-06-24,R.P. Productions,25052000.0,63000000,False,False,en,9.277147,US,191.0,1,The epic story of love and adventure in a lawless land.,False,6.5,203.0
52038,A Man of No Importance,A Man of No Importance,Released,1994-12-22,Les Films Alain Sarde,953.0,0,False,False,en,0.406113,FR,99.0,1,An extraordinary tale of an ordinary hero.,False,6.5,2.0
26352,A Low Down Dirty Shame,A Low Down Dirty Shame,Released,1994-11-23,Timothy Burrill Productions,29392418.0,10000000,False,False,en,3.0215259999999997,US,100.0,1,He's armed and dangerously funny.,False,6.0,31.0
22067,Jason's Lyric,Jason's Lyric,Released,1994-09-28,Alcor Films,20851521.0,7000000,False,False,en,0.912909,US,119.0,1,Love is courage.,False,5.9,9.0
11667,Street Fighter,Street Fighter,Released,1994-12-22,Miramax Films,99423521.0,35000000,False,True,en,13.584489999999999,US,102.0,2,The fight to save the world is on!,False,4.1,330.0
8011,Highlander: The Final Dimension,Highlander III: The Sorcerer,Released,1994-11-29,Paramount Pictures,36800000.0,26000000,False,True,en,6.8666339999999995,FR,99.0,1,"Throughout time they have hunted each other fulfilling the prophecy, that there can be only one.",False,4.5,110.0
2654,In the Mouth of Madness,In the Mouth of Madness,Released,1994-12-12,PolyGram Filmed Entertainment,8946600.0,8000000,False,False,en,8.497643,US,95.0,1,Lived Any Good Books Lately?,False,7.1,307.0
2758,Addams Family Values,Addams Family Values,Released,1993-11-19,New Deal Productions,48919043.0,0,False,True,en,17.555909,US,94.0,1,The Family Just Got A Little Stranger,False,6.5,537.0
10436,The Age of Innocence,The Age of Innocence,Released,1993-09-17,Think Again Productions,32255440.0,34000000,False,False,en,8.013617,JP,139.0,2,In a world of tradition. In an age of innocence. They dared to break the rules.,False,7.0,172.0
46094,The Air Up There,The Air Up There,Released,1994-01-07,Caravan Pictures,21011500.0,17080000,False,False,en,1.8962729999999999,US,107.0,1,,False,5.1,42.0
11853,Bad Girls,Bad Girls,Released,1994-04-22,Channel Four Films,15240435.0,0,False,False,en,14.644772,US,99.0,2,It was a dangerous time to be a woman. And a good time to have friends.,False,4.6,61.0
306,Beverly Hills Cop III,Beverly Hills Cop III,Released,1994-05-24,Omega Film GmbH,119208989.0,50000000,False,True,en,11.787784,US,104.0,1,,False,5.5,445.0
26203,Blink,Blink,Released,1994-01-26,Walt Disney Pictures,16668552.0,0,False,False,en,3.0028200000000003,US,106.0,1,"What you can't see, can kill you.",False,6.3,45.0
178,Blown Away,Blown Away,Released,1994-07-01,Walt Disney Feature Animation,30156002.0,0,False,False,en,13.155071,GB,121.0,1,5. 4. 3. 2. 1......Time's Up.,False,6.0,126.0
4722,Body Snatchers,Body Snatchers,Released,1993-06-09,New Line Cinema,428868.0,13000000,False,False,en,6.559692999999999,US,87.0,1,Imagine... you're gone and someone else is living inside your body.,False,5.8,102.0
18215,Boxing Helena,Boxing Helena,Released,1993-06-18,Dark Horse Entertainment,1796389.0,0,False,False,en,4.304224,US,107.0,1,"Beyond love, beyond obsession, there hides something beyond reason.",False,4.5,59.0
1607,A Bronx Tale,A Bronx Tale,Released,1993-09-14,Paramount Pictures,17287898.0,22000000,False,False,en,6.115628,US,121.0,2,"One man lives in the neighborhood, another man owns it.",False,7.4,447.0
26391,Cabin Boy,Cabin Boy,Released,1994-01-07,Universal Pictures,3662459.0,0,False,False,en,1.679042,CA,80.0,1,"He's Setting Sail On The High Seas... Without A Rudder, A Compass, Or A Clue!",False,4.9,28.0
117553,Calendar Girl,Calendar Girl,Released,1993-09-03,Jersey Films,2570145.0,13000000,False,False,en,1.316741,US,90.0,1,Three boy's journey to discovery in the Hollywood of the early sixties.,False,3.7,10.0
6075,Carlito's Way,Carlito's Way,Released,1993-11-10,Propaganda Films,36516012.0,30000000,False,False,en,8.698509,US,144.0,2,He's got a good future if he can live past next week.,False,7.7,805.0
18658,Clean Slate,Clean Slate,Released,1994-05-06,Twentieth Century Fox Film Corporation,7355425.0,0,False,False,en,2.724621,RO,107.0,1,,False,5.7,25.0
9350,Cliffhanger,Cliffhanger,Released,1993-05-28,Universal Pictures,255000211.0,70000000,False,False,en,9.830853,US,112.0,1,The height of adventure.,False,6.1,600.0
2124,Color of Night,Color of Night,Released,1994-08-19,Dark Horse Entertainment,19726050.0,40000000,False,False,en,14.228963,US,121.0,2,"In the heat of desire, love can turn to deception. Nothing is what it seems when day turns into night.",False,5.4,117.0
11566,Dave,Dave,Released,1993-05-07,Twentieth Century Fox Film Corporation,63000000.0,0,False,False,en,13.696394,US,110.0,1,"In a country where anybody can become President, anybody just did.",False,6.3,205.0
9571,Dazed and Confused,Dazed and Confused,Released,1993-09-24,Lightstorm Entertainment,7993039.0,6900000,False,False,en,6.8652,GB,102.0,1,See it with a bud.,False,7.4,588.0
9739,Demolition Man,Demolition Man,Released,1993-10-08,Touchstone Pictures,159055768.0,57000000,False,False,en,11.626116,US,115.0,1,The 21st Century's most dangerous cop. The 21st Century's most ruthless criminal.,False,6.4,1018.0
18551,Flesh and Bone,Flesh and Bone,Released,1993-11-05,Hollywood Pictures,9488998.0,0,False,False,en,1.896869,US,126.0,1,Evil is patient,False,6.2,22.0
9024,For Love or Money,For Love or Money,Released,1993-10-01,Capcom,11146270.0,30000000,False,False,en,8.468869,US,94.0,1,He thought there was nothing as seductive as money. He was wrong.,False,5.7,77.0
37233,The Firm,The Firm,Released,1993-06-30,Trans-Film,270248367.0,42000000,False,False,en,9.678367,US,154.0,1,Power can be murder to resist.,False,6.6,513.0
1634,Free Willy,Free Willy,Released,1993-07-16,Initial Groupe,153698625.0,20000000,False,True,en,5.990572,US,112.0,1,How far would you go for a friend?,False,6.0,429.0
5503,The Fugitive,The Fugitive,Released,1993-08-06,Fallingcloud,368875760.0,44000000,False,True,en,10.089369999999999,US,130.0,1,A murdered wife. A one-armed man. An obsessed detective. The chase begins.,False,7.2,1240.0
35588,Geronimo: An American Legend,Geronimo: An American Legend,Released,1993-12-10,New Line Cinema,18635620.0,35000000,False,False,en,4.653462,AU,115.0,2,A Warrior. A Leader. A Legend.,False,5.9,44.0
2087,The Getaway,The Getaway,Released,1994-02-11,Paramount Pictures,30.0,0,False,False,en,14.214402999999999,FR,115.0,1,,False,5.4,81.0
4916,Guilty as Sin,Guilty as Sin,Released,1993-06-04,Hollywood Pictures,22886222.0,0,False,False,en,5.385108,US,107.0,1,"She's finally met her match. He's handsome, wealthy, seductive. A Real Lady Killer!",False,5.6,21.0
2019,Hard Target,Hard Target,Released,1993-08-20,PolyGram Filmed Entertainment,74189677.0,18000000,False,True,en,7.834351,DE,97.0,1,Don't hunt what you can't kill.,False,6.1,237.0
